"","pwsid","population_served_count_echo","service_connections_count_echo","pws_type_code_echo","gw_sw_code_echo","primary_source_code_echo","carceral_sys","count_of_viols_over5yrs_health","count_of_viols_over5yrs_mon","binary_viol_over5yrs_health","binary_viol_over5yrs_mon"
"3836","CA5200546",70,24,"CWS","GW","GW","other_water_systems",0,4,0,1
"3837","CA5200547",103,32,"CWS","GW","GW","other_water_systems",0,0,0,0
"3838","CA5200548",85,30,"CWS","GW","GW","other_water_systems",0,1,0,1
"3839","CA5200551",158,105,"CWS","GW","GW","other_water_systems",0,0,0,0
"3840","CA5200555",44,31,"CWS","GW","GW","other_water_systems",0,0,0,0
"3841","CA5200556",140,50,"CWS","GW","GW","other_water_systems",0,0,0,0
"3842","CA5200558",100,55,"CWS","GW","GW","other_water_systems",0,0,0,0
"3843","CA5200559",63,24,"CWS","GW","GW","other_water_systems",0,0,0,0
"3844","CA5200560",145,44,"CWS","GW","GW","other_water_systems",0,0,0,0
"3845","CA5200562",412,125,"CWS","GW","GW","other_water_systems",0,1,0,1
"3846","CA5200565",280,9,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"3847","CA5200570",163,73,"CWS","GW","GW","other_water_systems",0,0,0,0
"3848","CA5200571",131,47,"CWS","GW","GW","other_water_systems",0,0,0,0
"3849","CA5200574",109,33,"CWS","GW","GW","other_water_systems",0,0,0,0
"3850","CA5200575",36,12,"CWS","GW","GW","other_water_systems",0,0,0,0
"3851","CA5200584",53,16,"CWS","GW","GW","other_water_systems",0,0,0,0
"3852","CA5200588",27,14,"CWS","GW","GW","other_water_systems",0,1,0,1
"3853","CA5200626",150,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3854","CA5200645",90,38,"CWS","GW","GW","other_water_systems",0,0,0,0
"3855","CA5200655",64,4,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3856","CA5200657",45,17,"CWS","GW","GW","other_water_systems",0,1,0,1
"3857","CA5200802",60,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3858","CA5200809",30,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3859","CA5200810",140,4,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3860","CA5200864",1055,30,"CWS","GW","GW","other_water_systems",0,0,0,0
"3861","CA5201055",350,4,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3862","CA5201057",450,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3863","CA5201140",25,12,"CWS","GW","GW","other_water_systems",0,0,0,0
"3864","CA5201143",350,4,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3865","CA5201147",102,49,"CWS","GW","GW","other_water_systems",0,0,0,0
"3866","CA5205006",35,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3867","CA5205007",90,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3868","CA5205009",25,8,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3869","CA5210001",8244,2436,"CWS","GW","GW","other_water_systems",0,0,0,0
"3870","CA5210002",1200,400,"CWS","GW","GW","other_water_systems",0,0,0,0
"3871","CA5210003",1450,373,"CWS","GW","GW","other_water_systems",1,0,1,0
"3872","CA5210004",14076,4853,"CWS","GW","GW","carceral_serving_water_system",0,1,0,1
"3873","CA5210005",3329,1418,"CWS","GW","GW","other_water_systems",0,0,0,0
"3874","CA5210503",69,33,"NTNCWS","SW","SW","other_water_systems",0,0,0,0
"3875","CA5210800",135,1,"NTNCWS","GW","GW","carceral_serving_water_system",0,0,0,0
"3876","CA5210801",130,1,"NTNCWS","SW","SW","carceral_serving_water_system",0,0,0,0
"3877","CA5301001",42,42,"CWS","GW","GW","other_water_systems",0,1,0,1
"3878","CA5301002",701,235,"CWS","SW","SW","other_water_systems",0,1,0,1
"3879","CA5301008",223,81,"CWS","GW","GW","other_water_systems",0,1,0,1
"3880","CA5301017",104,37,"CWS","SW","SW","other_water_systems",0,0,0,0
"3881","CA5301101",131,32,"CWS","GW","GW","other_water_systems",0,1,0,1
"3882","CA5301102",338,67,"CWS","GW","GW","other_water_systems",0,0,0,0
"3883","CA5301103",60,42,"CWS","GW","GW","other_water_systems",0,1,0,1
"3884","CA5301104",99,99,"CWS","GW","GW","other_water_systems",0,1,0,1
"3885","CA5301201",40,26,"CWS","GW","GW","other_water_systems",0,2,0,1
"3886","CA5303002",43,35,"CWS","SW","SW","other_water_systems",2,1,1,1
"3887","CA5304102",332,192,"CWS","SW","SW","other_water_systems",1,0,1,0
"3888","CA5304105",125,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"3889","CA5304109",115,35,"CWS","SW","SW","other_water_systems",0,1,0,1
"3890","CA5304209",80,2,"NTNCWS","SW","SW","other_water_systems",0,1,0,1
"3891","CA5304501",231,70,"CWS","SW","SW","other_water_systems",0,1,0,1
"3892","CA5304502",130,40,"CWS","SW","SW","other_water_systems",0,1,0,1
"3893","CA5305103",61,18,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3894","CA5305107",100,6,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3895","CA5310001",3408,1657,"CWS","SW","SW","carceral_serving_water_system",0,0,0,0
"3896","CA5310002",2324,698,"CWS","SW","SW","other_water_systems",0,1,0,1
"3897","CA5310003",729,260,"CWS","SW","SW","other_water_systems",0,0,0,0
"3898","CA5310800",120,7,"NTNCWS","GW","GW","carceral_water_system",0,0,0,0
"3899","CA5400504",205,62,"CWS","GW","GW","other_water_systems",0,0,0,0
"3900","CA5400505",163,54,"CWS","GW","GW","other_water_systems",1,0,1,0
"3901","CA5400506",560,71,"CWS","SW","GU","other_water_systems",0,0,0,0
"3902","CA5400519",500,26,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3903","CA5400526",53,6,"NTNCWS","GW","GW","other_water_systems",4,0,1,0
"3904","CA5400529",95,42,"CWS","GW","GW","other_water_systems",0,0,0,0
"3905","CA5400536",106,38,"CWS","GW","GW","other_water_systems",0,0,0,0
"3906","CA5400537",125,177,"CWS","GW","GW","other_water_systems",0,2,0,1
"3907","CA5400538",192,10,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"3908","CA5400541",100,1,"NTNCWS","GW","GW","other_water_systems",2,0,1,0
"3909","CA5400542",616,176,"CWS","GW","GW","other_water_systems",0,0,0,0
"3910","CA5400544",521,168,"CWS","GW","GW","other_water_systems",2,1,1,1
"3911","CA5400550",691,91,"CWS","GW","GW","other_water_systems",0,1,0,1
"3912","CA5400553",653,198,"CWS","GW","GW","other_water_systems",0,0,0,0
"3913","CA5400556",40,23,"CWS","GW","GW","other_water_systems",0,1,0,1
"3914","CA5400558",84,11,"NTNCWS","GW","GW","other_water_systems",3,0,1,0
"3915","CA5400567",340,77,"CWS","GW","GW","other_water_systems",0,0,0,0
"3916","CA5400602",60,78,"CWS","GW","GW","other_water_systems",0,1,0,1
"3917","CA5400604",103,14,"CWS","GW","GW","other_water_systems",0,1,0,1
"3918","CA5400616",109,60,"CWS","GW","GW","other_water_systems",5,0,1,0
"3919","CA5400620",400,18,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3920","CA5400624",500,9,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3921","CA5400631",694,195,"CWS","GW","GW","other_water_systems",0,2,0,1
"3922","CA5400641",370,116,"CWS","GW","GW","other_water_systems",0,1,0,1
"3923","CA5400647",95,32,"CWS","GW","GW","other_water_systems",3,2,1,1
"3924","CA5400660",75,19,"CWS","GW","GW","other_water_systems",0,0,0,0
"3925","CA5400665",1274,386,"CWS","SW","SW","other_water_systems",7,0,1,0
"3926","CA5400666",323,98,"CWS","GW","GW","other_water_systems",4,0,1,0
"3927","CA5400670",408,154,"CWS","GW","GW","other_water_systems",3,0,1,0
"3928","CA5400682",138,42,"CWS","GW","GW","other_water_systems",4,0,1,0
"3929","CA5400704",180,7,"NTNCWS","GW","GW","other_water_systems",1,2,1,1
"3930","CA5400709",400,25,"NTNCWS","GW","GW","other_water_systems",1,1,1,1
"3931","CA5400710",278,99,"CWS","GW","GW","other_water_systems",0,0,0,0
"3932","CA5400711",115,5,"NTNCWS","GW","GW","other_water_systems",1,0,1,0
"3933","CA5400713",570,10,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"3934","CA5400714",930,11,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3935","CA5400718",165,50,"CWS","GW","GW","other_water_systems",0,0,0,0
"3936","CA5400728",98,99,"CWS","GW","GW","other_water_systems",0,0,0,0
"3937","CA5400732",46,84,"CWS","GW","GW","other_water_systems",0,0,0,0
"3938","CA5400744",40,15,"CWS","GW","GW","other_water_systems",0,0,0,0
"3939","CA5400754",384,142,"CWS","GW","GW","other_water_systems",3,0,1,0
"3940","CA5400767",43,13,"CWS","GW","GW","other_water_systems",0,0,0,0
"3941","CA5400769",41,14,"CWS","GW","GW","other_water_systems",0,0,0,0
"3942","CA5400792",650,177,"CWS","GW","GW","other_water_systems",0,2,0,1
"3943","CA5400795",220,7,"NTNCWS","GW","GW","other_water_systems",8,1,1,1
"3944","CA5400797",500,19,"NTNCWS","GW","GW","carceral_water_system",0,0,0,0
"3945","CA5400805",110,36,"CWS","GW","GWP","other_water_systems",0,0,0,0
"3946","CA5400816",155,66,"CWS","GW","GW","other_water_systems",0,0,0,0
"3947","CA5400819",44,24,"CWS","GW","GW","other_water_systems",0,0,0,0
"3948","CA5400824",779,249,"CWS","GW","GW","other_water_systems",0,0,0,0
"3949","CA5400838",225,9,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3950","CA5400846",25,3,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3951","CA5400850",105,1,"NTNCWS","GW","GW","other_water_systems",2,0,1,0
"3952","CA5400875",33,2,"CWS","GW","GW","other_water_systems",0,1,0,1
"3953","CA5400880",495,161,"CWS","GW","GW","other_water_systems",0,0,0,0
"3954","CA5400881",109,39,"CWS","GW","GW","other_water_systems",0,1,0,1
"3955","CA5400882",220,9,"NTNCWS","GW","GW","other_water_systems",4,0,1,0
"3956","CA5400884",321,4,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3957","CA5400886",220,10,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3958","CA5400887",126,8,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"3959","CA5400903",500,93,"CWS","GW","GW","other_water_systems",0,1,0,1
"3960","CA5400919",250,9,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"3961","CA5400929",400,124,"CWS","GW","GW","other_water_systems",0,0,0,0
"3962","CA5400934",340,147,"CWS","GW","GW","other_water_systems",0,0,0,0
"3963","CA5400935",138,44,"CWS","GW","GW","other_water_systems",0,0,0,0
"3964","CA5400940",260,52,"CWS","GW","GW","other_water_systems",0,0,0,0
"3965","CA5400964",44,13,"CWS","GW","GW","other_water_systems",5,1,1,1
"3966","CA5400968",200,80,"CWS","SW","SW","other_water_systems",0,0,0,0
"3967","CA5400969",50,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"3968","CA5400972",125,2,"NTNCWS","GW","GW","other_water_systems",0,3,0,1
"3969","CA5400994",255,7,"NTNCWS","GW","GW","other_water_systems",5,0,1,0
"3970","CA5401003",423,103,"CWS","GW","GW","other_water_systems",4,0,1,0
"3971","CA5401006",52,16,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3972","CA5401026",70,25,"CWS","GW","GW","other_water_systems",0,2,0,1
"3973","CA5401033",300,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3974","CA5401039",300,5,"NTNCWS","GW","GW","carceral_serving_water_system",0,0,0,0
"3975","CA5401044",41,3,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3976","CA5401074",1130,5,"NTNCWS","GW","GW","carceral_water_system",0,0,0,0
"3977","CA5401082",120,5,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"3978","CA5402008",42,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3979","CA5402013",200,2,"NTNCWS","GW","GW","other_water_systems",2,0,1,0
"3980","CA5402027",75,6,"NTNCWS","GW","GW","other_water_systems",0,3,0,1
"3981","CA5402036",330,250,"CWS","GW","GW","other_water_systems",4,0,1,0
"3982","CA5402038",550,153,"CWS","GW","GW","other_water_systems",0,1,0,1
"3983","CA5402046",105,1,"NTNCWS","GW","GW","other_water_systems",2,0,1,0
"3984","CA5402047",31,12,"CWS","GW","GW","other_water_systems",3,3,1,1
"3985","CA5402048",89,27,"CWS","GW","GW","other_water_systems",1,0,1,0
"3986","CA5402050",95,4,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3987","CA5403007",50,6,"NTNCWS","GW","GW","other_water_systems",2,0,1,0
"3988","CA5403022",50,4,"NTNCWS","GW","GW","other_water_systems",2,3,1,1
"3989","CA5403023",412,99,"CWS","GW","GW","other_water_systems",0,1,0,1
"3990","CA5403031",301,1,"NTNCWS","GW","GW","other_water_systems",0,3,0,1
"3991","CA5403032",385,31,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3992","CA5403041",30,3,"NTNCWS","GW","GW","other_water_systems",3,0,1,0
"3993","CA5403042",140,3,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3994","CA5403043",350,66,"CWS","GW","GW","other_water_systems",0,1,0,1
"3995","CA5403048",75,4,"NTNCWS","GW","GW","other_water_systems",2,0,1,0
"3996","CA5403050",25,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3997","CA5403054",25,11,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"3998","CA5403055",28,4,"NTNCWS","GW","GW","other_water_systems",0,2,0,1
"3999","CA5403074",220,1,"NTNCWS","GW","GW","other_water_systems",2,1,1,1
"4000","CA5403080",125,1,"NTNCWS","GW","GW","other_water_systems",4,0,1,0
"4001","CA5403081",125,1,"NTNCWS","GW","GW","other_water_systems",5,0,1,0
"4002","CA5403083",66,7,"NTNCWS","GW","GW","other_water_systems",1,0,1,0
"4003","CA5403084",150,47,"CWS","GW","GW","other_water_systems",0,4,0,1
"4004","CA5403106",96,1,"NTNCWS","GW","GW","other_water_systems",3,0,1,0
"4005","CA5403110",37,16,"CWS","GW","GW","other_water_systems",2,2,1,1
"4006","CA5403113",106,39,"CWS","GW","GW","other_water_systems",0,0,0,0
"4007","CA5403114",58,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4008","CA5403118",155,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4009","CA5403119",130,6,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4010","CA5403121",106,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4011","CA5403126",50,7,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"4012","CA5403127",28,6,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4013","CA5403130",295,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4014","CA5403131",50,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4015","CA5403132",60,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"4016","CA5403138",100,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4017","CA5403139",125,8,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4018","CA5403140",400,6,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4019","CA5403141",49,2,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"4020","CA5403144",39,13,"CWS","GW","GW","other_water_systems",0,3,0,1
"4021","CA5403145",770,1,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4022","CA5403146",818,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4023","CA5403148",37,9,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4024","CA5403152",140,3,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4025","CA5403154",50,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4026","CA5403204",80,2,"NTNCWS","GW","GW","other_water_systems",1,1,1,1
"4027","CA5403205",86,4,"NTNCWS","GW","GW","other_water_systems",2,0,1,0
"4028","CA5403208",31,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4029","CA5403211",150,3,"NTNCWS","GW","GW","other_water_systems",3,1,1,1
"4030","CA5403212",152,31,"CWS","GW","GW","other_water_systems",0,3,0,1
"4031","CA5403213",130,13,"CWS","GW","GW","other_water_systems",0,1,0,1
"4032","CA5403215",125,1,"NTNCWS","GW","GW","other_water_systems",2,0,1,0
"4033","CA5403217",300,72,"CWS","GW","GW","other_water_systems",0,1,0,1
"4034","CA5410001",6200,1234,"CWS","GW","GW","other_water_systems",2,0,1,0
"4035","CA5410002",26955,6522,"CWS","GW","GW","other_water_systems",0,0,0,0
"4036","CA5410003",11169,3298,"CWS","GW","GW","other_water_systems",1,0,1,0
"4037","CA5410004",10324,2738,"CWS","GW","GW","other_water_systems",0,0,0,0
"4038","CA5410006",12659,3108,"CWS","SW","SW","other_water_systems",8,0,1,0
"4039","CA5410007",500,50,"CWS","SW","SW","other_water_systems",2,0,1,0
"4040","CA5410008",8300,1601,"CWS","GW","GW","other_water_systems",0,0,0,0
"4041","CA5410009",2772,865,"CWS","GW","GW","other_water_systems",2,0,1,0
"4042","CA5410010",63164,17215,"CWS","GW","GW","other_water_systems",0,0,0,0
"4043","CA5410011",1500,390,"CWS","SW","SW","other_water_systems",0,0,0,0
"4044","CA5410012",2669,473,"CWS","SW","SW","other_water_systems",0,0,0,0
"4045","CA5410014",2543,608,"CWS","GW","GW","other_water_systems",4,0,1,0
"4046","CA5410015",70733,20059,"CWS","GW","GW","other_water_systems",0,0,0,0
"4047","CA5410016",147320,47498,"CWS","GW","GW","other_water_systems",0,0,0,0
"4048","CA5410017",1785,431,"CWS","GW","GW","other_water_systems",0,0,0,0
"4049","CA5410019",4580,1124,"CWS","GW","GW","other_water_systems",0,0,0,0
"4050","CA5410020",7950,1995,"CWS","GW","GW","other_water_systems",0,2,0,1
"4051","CA5410021",7679,1541,"CWS","GW","GW","other_water_systems",0,0,0,0
"4052","CA5410022",134,293,"CWS","SW","SW","other_water_systems",0,0,0,0
"4053","CA5410024",1617,526,"CWS","GW","GW","other_water_systems",3,2,1,1
"4054","CA5410025",1740,467,"CWS","GW","GW","other_water_systems",3,0,1,0
"4055","CA5410026",2200,597,"CWS","GW","GW","other_water_systems",0,0,0,0
"4056","CA5410034",917,278,"CWS","GW","GW","other_water_systems",0,0,0,0
"4057","CA5410036",500,161,"CWS","SW","SWP","other_water_systems",0,0,0,0
"4058","CA5410038",3056,803,"CWS","SW","SW","other_water_systems",0,0,0,0
"4059","CA5410039",617,187,"CWS","GW","GW","other_water_systems",0,0,0,0
"4060","CA5410041",716,182,"CWS","GW","GW","other_water_systems",0,0,0,0
"4061","CA5410048",339,124,"CWS","GW","GW","other_water_systems",0,0,0,0
"4062","CA5410050",871,372,"CWS","GW","GW","other_water_systems",2,1,1,1
"4063","CA5410503",2940,125,"CWS","SW","SW","other_water_systems",1,1,1,1
"4064","CA5410513",2930,45,"CWS","SW","GU","other_water_systems",0,0,0,0
"4065","CA5410800",123,5,"CWS","GW","GW","carceral_water_system",0,0,0,0
"4066","CA5410801",1281,99,"CWS","GW","GW","other_water_systems",1,0,1,0
"4067","CA5500016",100,23,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4068","CA5500040",282,91,"CWS","GW","GW","other_water_systems",0,1,0,1
"4069","CA5500041",59,55,"CWS","GW","GW","other_water_systems",0,0,0,0
"4070","CA5500042",468,167,"CWS","GW","GW","other_water_systems",0,0,0,0
"4071","CA5500048",1041,113,"CWS","SW","SW","other_water_systems",0,0,0,0
"4072","CA5500053",340,108,"CWS","GW","GW","other_water_systems",0,0,0,0
"4073","CA5500057",97,162,"CWS","GW","GW","other_water_systems",0,0,0,0
"4074","CA5500060",445,159,"CWS","GW","GW","other_water_systems",0,0,0,0
"4075","CA5500064",154,55,"CWS","SW","SWP","other_water_systems",0,0,0,0
"4076","CA5500071",269,100,"CWS","GW","GW","other_water_systems",0,0,0,0
"4077","CA5500074",361,129,"CWS","GW","GW","other_water_systems",0,0,0,0
"4078","CA5500077",417,153,"CWS","GW","GW","other_water_systems",0,0,0,0
"4079","CA5500080",202,106,"CWS","SW","SW","other_water_systems",0,0,0,0
"4080","CA5500086",235,84,"CWS","GW","GW","other_water_systems",0,0,0,0
"4081","CA5500089",130,68,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"4082","CA5500092",52,52,"CWS","GW","GW","other_water_systems",0,0,0,0
"4083","CA5500096",129,46,"CWS","GW","GW","other_water_systems",0,0,0,0
"4084","CA5500104",316,113,"CWS","GW","GW","other_water_systems",0,0,0,0
"4085","CA5500115",219,88,"CWS","GW","GW","other_water_systems",0,1,0,1
"4086","CA5500116",280,100,"CWS","SW","SW","other_water_systems",0,3,0,1
"4087","CA5500119",59,59,"CWS","GW","GW","other_water_systems",0,0,0,0
"4088","CA5500120",115,80,"CWS","GW","GW","other_water_systems",0,0,0,0
"4089","CA5500124",105,30,"CWS","GW","GW","other_water_systems",0,1,0,1
"4090","CA5500125",210,75,"CWS","GW","GW","other_water_systems",0,0,0,0
"4091","CA5500128",67,57,"CWS","SW","GU","other_water_systems",0,0,0,0
"4092","CA5500148",36,1,"NTNCWS","GW","GW","other_water_systems",1,0,1,0
"4093","CA5500149",89,63,"CWS","GW","GW","other_water_systems",0,1,0,1
"4094","CA5500168",328,6,"NTNCWS","SW","GU","other_water_systems",0,0,0,0
"4095","CA5500171",289,19,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4096","CA5500193",225,101,"CWS","GW","GW","other_water_systems",0,1,0,1
"4097","CA5500221",28,1,"NTNCWS","GW","GW","other_water_systems",0,1,0,1
"4098","CA5500242",166,17,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4099","CA5500243",78,38,"CWS","GW","GW","other_water_systems",0,0,0,0
"4100","CA5500259",210,5,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4101","CA5500353",22,30,"CWS","GW","GW","other_water_systems",0,0,0,0
"4102","CA5500357",126,59,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4103","CA5500360",133,2,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4104","CA5500363",62,22,"CWS","GW","GW","other_water_systems",0,0,0,0
"4105","CA5500369",200,40,"NTNCWS","GW","GW","other_water_systems",0,0,0,0
"4106","CA5510001",11054,5121,"CWS","SW","SW","carceral_serving_water_system",0,0,0,0
"4107","CA5510002",1767,637,"CWS","SW","SW","other_water_systems",0,0,0,0
"4108","CA5510003",1744,703,"CWS","SW","SW","other_water_systems",0,0,0,0
"4109","CA5510004",1253,390,"CWS","SW","SW","other_water_systems",0,0,0,0
"4110","CA5510005",2378,1588,"CWS","SW","SW","other_water_systems",0,0,0,0
"4111","CA5510006",2163,766,"CWS","SW","SW","other_water_systems",0,1,0,1
"4112","CA5510007",1289,392,"CWS","SW","SW","other_water_systems",0,0,0,0
"4113","CA5510008",3240,1534,"CWS","SW","SW","other_water_systems",0,0,0,0
"4114","CA5510009",3400,3298,"CWS","SW","SW","other_water_systems",0,1,0,1
"4115","CA5510011",1771,538,"CWS","SW","SW","other_water_systems",0,0,0,0
"4116","CA5510012",10892,4030,"CWS","SW","SW","other_water_systems",0,0,0,0
"4117","CA5510013",5463,2092,"CWS","SW","SW","other_water_systems",0,0,0,0
"4118","CA5510016",300,346,"CWS","GW","GW","other_water_systems",0,0,0,0
"4119","CA5510021",92,33,"CWS","GW","GW","other_water_systems",0,0,0,0
