,pwsid,health_5yr_count,health_5yr_count_no2ndary_mcl,health_5yr_count_no_2ndary_or_lsl,mr_5yr_count,mon_only_5yr_count,health_5yr_binary,health_5yr_no2ndary_mcl_binary,health_5yr_no2ndary_or_lsl_binary,mr_5yr_binary,mon_only_5yr_binary,pws_name,pws_type_code,gw_sw_code,primary_source_code,population_served_count,service_connections_count,carceral_sys
3764,CA5010033,0,0,0,0,0,0,0,0,0,0,CITY OF MODESTO - GRAYSON,CWS,GW,GW,914,277,other_water_systems
3765,CA5010034,0,0,0,0,0,0,0,0,0,0,CITY OF MODESTO - NORTH TURLOCK,CWS,GW,GW,172,52,other_water_systems
3766,CA5010035,0,0,0,0,0,0,0,0,0,0,CITY OF MODESTO - CENTRAL TURLOCK,CWS,GW,GWP,119,36,other_water_systems
3767,CA5010038,0,0,0,0,0,0,0,0,0,0,MODESTO IRRIGATION DISTRICT,CWS,SW,SW,18,2,other_water_systems
3768,CA5010039,1,1,1,0,0,1,1,1,0,0,WESTERN HILLS WATER DISTRICT/DIABLO GRAN,CWS,SW,SW,2000,596,other_water_systems
3769,CA5010040,0,0,0,0,0,0,0,0,0,0,SOUTH SAN JOAQUIN IRRIGATION DISTRICT,CWS,SW,SW,0,8,other_water_systems
3770,CA5010042,0,0,0,0,0,0,0,0,0,0,WATERFORD-RIVER POINTE,CWS,GW,GW,1079,339,other_water_systems
3771,CA5010043,0,0,0,0,0,0,0,0,0,0,STANISLAUS REGIONAL WATER AUTHORITY,CWS,SW,SW,0,3,other_water_systems
3772,CA5010044,1,1,0,1,0,1,1,0,1,0,JENNINGS WWTP,NTNCWS,GW,GW,30,3,other_water_systems
3773,CA5100107,11,5,5,2,2,1,1,1,1,1,GOLDEN STATE WATER CO. - ROBBINS,CWS,GW,GW,210,87,other_water_systems
3774,CA5100112,1,1,1,0,0,1,1,1,0,0,TIERRA BUENA MHP #1,CWS,GW,GW,50,17,other_water_systems
3775,CA5100125,2,1,1,1,1,1,1,1,1,1,HARMONY VILLAGE,CWS,GW,GW,25,1,other_water_systems
3776,CA5100136,0,0,0,1,1,0,0,0,1,1,EAST NICOLAUS JOINT UNION HIGH SCHOOL,NTNCWS,GW,GW,330,1,other_water_systems
3777,CA5100138,3,3,3,0,0,1,1,1,0,0,BROWNS ELEMENTARY SCHOOL,NTNCWS,GW,GW,160,1,other_water_systems
3778,CA5100140,0,0,0,0,0,0,0,0,0,0,MARCUM ILLINOIS ELEMENTARY SCHOOL,NTNCWS,GW,GW,185,7,other_water_systems
3779,CA5100141,1,1,1,1,1,1,1,1,1,1,MERIDIAN ELEMENTARY SCHOOL,NTNCWS,GW,GW,100,2,other_water_systems
3780,CA5100142,0,0,0,0,0,0,0,0,0,0,NUESTRO SCHOOL,NTNCWS,GW,GW,120,1,other_water_systems
3781,CA5100143,0,0,0,4,4,0,0,0,1,1,PLEASANT GROVE ELEM. SCHOOL,NTNCWS,GW,GW,177,1,other_water_systems
3782,CA5100153,0,0,0,0,0,0,0,0,0,0,HOLT OF CALIFORNIA,NTNCWS,GW,GW,144,1,other_water_systems
3783,CA5100172,0,0,0,1,1,0,0,0,1,1,ENCINAL ELEMENTARY SCHOOL,NTNCWS,GW,GW,128,1,other_water_systems
3784,CA5101009,0,0,0,0,0,0,0,0,0,0,WILDEWOOD EAST MUTUAL,CWS,GW,GW,350,48,other_water_systems
3785,CA5102009,0,0,0,1,1,0,0,0,1,1,CHURCH OF GLAD TIDINGS,NTNCWS,GW,GW,878,2,other_water_systems
3786,CA5102025,0,0,0,1,1,0,0,0,1,1,YUBA APARTMENT HOMES,CWS,GW,GW,40,13,other_water_systems
3787,CA5102032,0,0,0,3,3,0,0,0,1,1,DWR-SUTTER MAINTENANCE YARD,NTNCWS,GW,GW,38,1,other_water_systems
3788,CA5103015,0,0,0,0,0,0,0,0,0,0,SIERRA GOLD NURSERIES,NTNCWS,GW,GW,100,1,other_water_systems
3789,CA5103335,0,0,0,3,3,0,0,0,1,1,LIVE OAK CHILD CARE CENTER,NTNCWS,GW,GW,88,2,other_water_systems
3790,CA5105004,0,0,0,0,0,0,0,0,0,0,"SYSCO FOOD SERVICES OF SACRAMENTO, INC.",NTNCWS,GW,GW,300,1,other_water_systems
3791,CA5105011,0,0,0,3,3,0,0,0,1,1,COE ORCHARD EQUIPMENT,NTNCWS,GW,GW,90,2,other_water_systems
3792,CA5105013,0,0,0,0,0,0,0,0,0,0,CSP LABS & MICRO PARADOX,NTNCWS,GW,GW,95,2,other_water_systems
3793,CA5105014,0,0,0,0,0,0,0,0,0,0,HOLT 7518,NTNCWS,GW,GW,25,1,other_water_systems
3794,CA5110001,0,0,0,0,0,0,0,0,0,0,CITY OF LIVE OAK,CWS,GW,GW,9285,2503,other_water_systems
3795,CA5110002,0,0,0,0,0,0,0,0,0,0,CITY OF YUBA CITY,CWS,SW,SW,70256,18867,carceral_serving_water_system
3796,CA5110007,0,0,0,0,0,0,0,0,0,0,SUTTER COMMUNITY S.D.,CWS,GW,GW,2904,1120,other_water_systems
3797,CA5200006,1,1,0,1,0,1,1,0,1,0,WAL*MART DIST. CTR/ECO RES,NTNCWS,GW,GW,1023,1,other_water_systems
3798,CA5200007,1,1,0,1,0,1,1,0,1,0,HOWELL'S LAKESIDE WATER CO.,CWS,GW,GW,75,55,other_water_systems
3799,CA5200008,1,1,0,1,0,1,1,0,1,0,BREESE SUBDIVISION 2,CWS,GW,GW,75,30,other_water_systems
3800,CA5200010,1,1,0,1,0,1,1,0,1,0,WOODSON BRIDGE RV PARK,CWS,GW,GW,45,46,other_water_systems
3801,CA5200012,1,1,0,1,0,1,1,0,1,0,VISTA GRANDE WATER SYSTEM,CWS,GW,GW,468,134,other_water_systems
3802,CA5200013,0,0,0,1,1,0,0,0,1,1,WOMACK SUBDIVISION M.W.C.,CWS,GW,GW,40,16,other_water_systems
3803,CA5200014,0,0,0,0,0,0,0,0,0,0,WILSON ACRES MUTUAL WATER,CWS,GW,GW,75,28,other_water_systems
3804,CA5200015,1,1,0,1,0,1,1,0,1,0,"CRAIN WALNUT SHELLING, INC.",NTNCWS,GW,GW,167,8,other_water_systems
3805,CA5200255,1,1,0,1,0,1,1,0,1,0,CORNING RV PARK,CWS,GW,GW,112,40,other_water_systems
3806,CA5200500,0,0,0,0,0,0,0,0,0,0,REEDS CREEK ESTATES,CWS,GW,GW,70,25,other_water_systems
3807,CA5200502,1,1,0,1,0,1,1,0,1,0,LAS FLORES WATER WORKS,CWS,GW,GW,191,54,other_water_systems
3808,CA5200503,1,1,0,1,0,1,1,0,1,0,MINERAL COUNTY WATER DISTRICT,CWS,SW,SW,634,192,other_water_systems
3809,CA5200504,0,0,0,2,2,0,0,0,1,1,CITY OF TEHAMA,CWS,GW,GW,483,197,other_water_systems
3810,CA5200506,1,1,0,1,0,1,1,0,1,0,PLUM VALLEY ELEM SCHOOL (NEW SCHOOL),NTNCWS,GW,GW,70,1,other_water_systems
3811,CA5200507,1,1,0,1,0,1,1,0,1,0,BERRENDOS SCHOOL,NTNCWS,GW,GW,325,4,other_water_systems
3812,CA5200508,0,0,0,3,3,0,0,0,1,1,RIO VISTA MOBILE HOME PARK,CWS,GW,GW,543,195,other_water_systems
3813,CA5200510,1,1,0,2,1,1,1,0,1,1,RIVER RANCH MOBILE HOME PARK,CWS,GW,GW,305,109,other_water_systems
3814,CA5200511,0,0,0,3,3,0,0,0,1,1,BEND ELEMENTARY SCHOOL,NTNCWS,GW,GW,100,4,other_water_systems
3815,CA5200512,0,0,0,0,0,0,0,0,0,0,BEND MOBILEHOME & RV PARK,CWS,GW,GW,99,42,other_water_systems
3816,CA5200513,0,0,0,0,0,0,0,0,0,0,EVERGREEN UNION SCHOOL DISTRICT,NTNCWS,GW,GW,1100,8,other_water_systems
3817,CA5200514,0,0,0,0,0,0,0,0,0,0,GOLDEN ACRES TRAILER PARK,CWS,GW,GW,45,16,other_water_systems
3818,CA5200518,1,1,0,1,0,1,1,0,1,0,FLOURNOY SCHOOL,NTNCWS,GW,GW,32,2,other_water_systems
3819,CA5200519,1,1,0,1,0,1,1,0,1,0,GERBER UNION ELEMENTARY SCHOOL DISTRICT,NTNCWS,GW,GW,625,1,other_water_systems
3820,CA5200520,0,0,0,0,0,0,0,0,0,0,KIRKWOOD ELEMENTARY SCHOOL,NTNCWS,GW,GW,111,4,other_water_systems
3821,CA5200521,0,0,0,0,0,0,0,0,0,0,ANTELOPE CREEK MHP,CWS,GW,GW,175,60,other_water_systems
3822,CA5200524,1,1,0,1,0,1,1,0,1,0,CALVARY CHAPEL OF RED BLUFF,NTNCWS,GW,GW,110,1,other_water_systems
3823,CA5200525,0,0,0,0,0,0,0,0,0,0,NORTH VALLEY SERVICES,NTNCWS,GW,GW,43,1,other_water_systems
3824,CA5200526,1,1,0,3,2,1,1,0,1,1,HIDDEN HARBOR MARINA & RVP,CWS,GW,GW,70,70,other_water_systems
3825,CA5200527,1,1,0,1,0,1,1,0,1,0,HUNTER'S FISHING RESORT,CWS,GW,GW,50,47,other_water_systems
3826,CA5200529,1,1,0,1,0,1,1,0,1,0,DESOTEC US LLC,NTNCWS,GW,GW,33,3,other_water_systems
3827,CA5200531,1,1,0,3,2,1,1,0,1,1,RIVERSIDE CROSSING MHP,CWS,GW,GW,104,40,other_water_systems
3828,CA5200534,14,14,14,0,0,1,1,1,0,0,PASKENTA COMM. SERVICES DIST.,CWS,SW,SW,237,72,other_water_systems
3829,CA5200535,1,1,0,2,1,1,1,0,1,1,LIVE OAK ACRES MWC INC.,CWS,GW,GW,80,40,other_water_systems
3830,CA5200538,1,1,0,1,0,1,1,0,1,0,LASSEN VIEW UNION ELEMENTARY SCHOOL DIST,NTNCWS,GW,GW,350,4,other_water_systems
3831,CA5200539,1,1,0,2,1,1,1,0,1,1,FRIENDLY ACRES MHP,CWS,GW,GW,75,51,other_water_systems
3832,CA5200540,0,0,0,0,0,0,0,0,0,0,REEDS CREEK SCHOOL,NTNCWS,GW,GW,196,7,other_water_systems
3833,CA5200541,0,0,0,0,0,0,0,0,0,0,E HEADSTART,NTNCWS,GW,GW,220,3,other_water_systems
3834,CA5200544,1,1,0,1,0,1,1,0,1,0,VINA ELEMENTARY SCHOOL,NTNCWS,GW,GW,90,2,other_water_systems
3835,CA5200545,1,1,0,7,6,1,1,0,1,1,MODERN VILLAGE MWC,CWS,GW,GW,85,19,other_water_systems
3836,CA5200546,1,1,0,2,1,1,1,0,1,1,NEW MEADOWS,CWS,GW,GW,70,24,other_water_systems
3837,CA5200547,0,0,0,0,0,0,0,0,0,0,GATEWAY MOBILE HOME PARK,CWS,GW,GW,103,32,other_water_systems
3838,CA5200548,1,1,0,1,0,1,1,0,1,0,LASSEN VIEW WATER DISTRICT,CWS,GW,GW,85,30,other_water_systems
3839,CA5200551,1,1,0,2,1,1,1,0,1,1,WOODSON BRIDGE MHP,CWS,GW,GW,158,105,other_water_systems
3840,CA5200555,0,0,0,0,0,0,0,0,0,0,RIO RANCH COMMUNITY SVCS DIST,CWS,GW,GW,44,31,other_water_systems
3841,CA5200556,1,1,0,1,0,1,1,0,1,0,MAYWOOD MOBILE HOME PARK,CWS,GW,GW,140,50,other_water_systems
3842,CA5200558,0,0,0,0,0,0,0,0,0,0,RIVER VIEW MHC LLC,CWS,GW,GW,100,55,other_water_systems
3843,CA5200559,0,0,0,0,0,0,0,0,0,0,ABBEY OF NEW CLAIRVAUX,CWS,GW,GW,63,24,other_water_systems
3844,CA5200560,1,1,0,1,0,1,1,0,1,0,MIRA MONTE WATER CO.,CWS,GW,GW,145,44,other_water_systems
3845,CA5200562,1,1,0,3,2,1,1,0,1,1,SKY VIEW COUNTY WATER,CWS,GW,GW,412,125,other_water_systems
3846,CA5200565,0,0,0,0,0,0,0,0,0,0,RICHFIELD ELEMENTARY SCHOOL,NTNCWS,GW,GW,280,9,other_water_systems
3847,CA5200570,1,1,0,1,0,1,1,0,1,0,SURREY VILLAGE WATER CO. INC.,CWS,GW,GW,163,73,other_water_systems
3848,CA5200571,1,1,0,1,0,1,1,0,1,0,MOUNTAIN VALLEY APTS & RVP,CWS,GW,GW,131,47,other_water_systems
3849,CA5200574,0,0,0,0,0,0,0,0,0,0,DEL ORO WC - LARKSPUR MEADOWS,CWS,GW,GW,109,33,other_water_systems
3850,CA5200575,0,0,0,0,0,0,0,0,0,0,RANCHO COLORADO WS,CWS,GW,GW,36,12,other_water_systems
3851,CA5200584,1,1,0,7,6,1,1,0,1,1,LITTLE AVENUE WATER SYSTEM,CWS,GW,GW,53,16,other_water_systems
3852,CA5200588,0,0,0,2,2,0,0,0,1,1,JUANITA COURT MUTUAL WATER,CWS,GW,GW,27,14,other_water_systems
3853,CA5200626,1,1,0,2,1,1,1,0,1,1,REYNOLDS CONSUMER PRODUCTS  (RED BLUFF),NTNCWS,GW,GW,150,1,other_water_systems
